#scientisst_nseq	scientisst_raw_AI1	scientisst_raw_AI2	scientisst_raw_AI3	scientisst_raw_AI4	scientisst_raw_AI5	scientisst_raw_AI6
0	1886	0	932	770	765	1724
1	1884	0	941	773	763	1546
2	1884	0	944	771	766	1680
3	1885	0	950	770	768	1694
4	1885	0	946	768	765	1734
5	1887	0	945	763	757	1747
6	1882	0	947	762	758	1809
7	1883	0	949	763	757	1773
8	1883	0	949	761	759	1911
9	1883	0	945	762	766	1907
10	1883	0	944	764	765	1936
11	1885	0	947	767	765	1941
12	1886	0	944	759	762	1936
13	1885	0	941	768	755	1941
14	1889	0	943	776	754	1909
15	1882	0	948	773	751	1779
0	1883	0	941	775	747	1744
1	1887	0	939	773	750	1696
2	1885	0	939	771	752	1803
3	1882	0	944	767	752	1710
4	1882	0	944	766	753	1667
5	1882	0	940	762	752	1651
6	1885	0	937	767	750	1617
7	1886	0	934	765	754	1582
8	1881	0	941	767	749	1680
9	1885	0	944	763	752	1680
10	1878	0	946	760	752	1742
11	1883	0	942	756	752	1792
12	1882	0	943	757	752	1778
13	1882	0	944	755	752	1743
14	1885	0	944	753	749	1605
15	1881	0	934	750	752	1648
0	1882	0	930	750	753	1750
1	1883	0	930	751	752	1706
2	1882	0	912	757	743	1723
3	1885	0	944	759	747	1808
4	1881	0	950	760	741	1684
5	1883	0	951	763	752	1648
6	1882	0	957	758	754	1767
7	1885	0	954	752	752	1670
8	1881	0	948	752	752	1745
9	1881	0	948	750	752	1776
10	1887	0	944	745	749	1602
11	1882	0	943	747	747	1703
12	1883	0	945	746	749	1795
13	1882	0	947	749	751	1765
14	1882	0	957	745	752	1598
15	1881	0	946	742	751	1684
0	1875	0	943	745	749	1911
1	1884	0	944	747	749	1730
2	1882	0	941	752	758	1670
3	1881	0	913	751	752	1792
4	1883	0	922	752	735	1737
5	1878	0	922	751	734	1662
6	1881	0	925	747	737	1779
7	1879	0	935	751	733	1670
8	1881	0	941	752	737	1699
9	1881	0	934	750	748	1638
10	1879	0	929	751	752	1217
11	1884	0	925	754	750	2274
12	1880	0	921	752	737	3773
13	1879	0	929	746	730	3787
14	1878	0	940	741	733	2645
15	1881	0	946	747	738	1088
0	1881	0	944	742	736	1735
1	1879	0	944	742	730	1426
2	1878	0	934	741	717	1520
3	1881	0	940	743	725	1614
4	1879	0	944	745	721	1577
5	1879	0	944	746	722	1623
6	1882	0	939	739	734	1674
7	1879	0	935	746	736	1446
8	1881	0	933	747	735	1472
9	1879	0	926	742	733	1733
10	1879	0	935	743	738	1680
11	1885	0	934	746	738	1584
12	1889	0	928	745	738	1770
13	1882	0	931	746	741	1777
14	1881	0	928	739	746	1649
15	1883	0	928	741	735	1724
0	1882	0	925	739	738	1809
1	1882	0	929	750	737	1885
2	1882	0	937	747	738	1846
3	1883	0	944	743	742	1930
4	1885	0	941	742	742	1814
5	1882	0	931	739	751	795
6	1885	0	925	739	750	1238
7	1882	0	941	743	755	1974
8	1888	0	945	737	746	1378
9	1884	0	940	746	734	1902
10	1881	0	935	742	739	1738
11	1882	0	933	750	745	1703
12	1882	0	950	742	741	1747
13	1881	0	946	739	737	1729
14	1887	0	936	738	736	1719
15	1881	0	943	735	727	1712
0	1883	0	951	732	739	1798
1	1888	0	951	739	751	1746
2	1883	0	947	736	751	1779
3	1887	0	943	738	752	1746
4	1879	0	935	738	763	1778
5	1879	0	926	735	762	1947
6	1881	0	930	743	755	1742
7	1883	0	923	744	752	1682
8	1882	0	931	743	747	1780
9	1881	0	943	741	747	1832
10	1889	0	939	742	746	1936
11	1883	0	938	739	751	1690
12	1883	0	944	746	750	1705
13	1884	0	944	750	752	1687
14	1880	0	946	743	750	1723
15	1882	0	944	738	751	1750
0	1883	0	950	741	751	1809
1	1883	0	948	741	752	1874
2	1884	0	944	739	747	1715
3	1881	0	946	743	752	1713
4	1883	0	959	742	752	1810
5	1879	0	945	745	745	1691
6	1886	0	955	740	752	1794
7	1881	0	960	734	758	1712
8	1883	0	958	723	768	1798
9	1882	0	939	721	768	1712
10	1875	0	932	722	761	1825
11	1876	0	934	725	753	1424
12	1877	0	934	727	754	1231
13	1876	0	944	732	752	2160
14	1874	0	942	733	749	3633
15	1875	0	935	734	745	3785
0	1877	0	931	733	734	2878
1	1875	0	933	738	737	1072
2	1874	0	935	742	752	1728
3	1874	0	933	744	747	1561
4	1874	0	929	745	735	1687
5	1873	0	942	737	744	1685
6	1873	0	950	739	743	1465
7	1873	0	955	735	752	1591
8	1875	0	949	735	752	1515
9	1872	0	939	731	749	1520
10	1872	0	928	736	746	1785
11	1872	0	932	726	747	1674
12	1877	0	938	723	752	1679
13	1872	0	943	726	746	1562
14	1872	0	935	727	745	1818
15	1873	0	923	741	736	1680
0	1874	0	912	741	732	1499
1	1872	0	932	743	747	1767
2	1874	0	963	747	752	1779
3	1878	0	966	746	750	1808
4	1873	0	940	746	738	1846
5	1874	0	919	749	740	1936
6	1875	0	924	738	741	1840
7	1874	0	932	733	735	1969
8	1878	0	931	735	742	1887
9	1873	0	925	733	736	1749
10	1879	0	921	737	733	1718
11	1873	0	933	745	731	1563
12	1873	0	961	744	734	1694
13	1877	0	943	746	731	1662
14	1875	0	920	752	721	1678
15	1875	0	932	746	721	1601
0	1876	0	902	725	718	1638
1	1876	0	962	731	764	1731
2	1878	0	1003	715	761	1674
3	1875	0	957	741	742	1661
4	1876	0	912	735	736	1679
5	1877	0	938	736	752	1614
6	1879	0	935	741	747	1650
7	1876	0	925	742	737	1620
8	1876	0	944	739	738	1664
9	1878	0	946	741	740	1649
10	1878	0	934	742	739	1696
11	1882	0	931	743	741	1751
12	1876	0	941	739	738	1675
13	1879	0	936	747	742	1671
14	1878	0	933	750	739	1648
15	1877	0	933	745	738	1722
0	1875	0	941	745	735	1642
1	1876	0	938	746	734	1616
2	1878	0	931	742	730	1591
3	1875	0	938	742	733	1654
4	1879	0	947	742	730	1738
5	1882	0	944	744	733	1729
6	1873	0	940	742	734	1808
7	1879	0	942	742	735	1776
8	1876	0	933	741	737	1601
9	1875	0	931	745	731	1654
10	1876	0	930	739	733	1673
11	1877	0	931	737	732	1751
12	1884	0	939	736	731	1690
13	1877	0	937	739	733	1707
14	1877	0	935	737	734	1270
15	1875	0	931	736	734	1467
0	1874	0	930	735	730	2993
1	1878	0	938	739	736	3774
2	1883	0	935	741	730	3728
3	1879	0	934	741	729	1328
4	1874	0	939	741	733	1662
5	1878	0	941	743	738	1679
6	1875	0	931	746	735	1560
7	1879	0	931	747	731	1607
8	1875	0	935	745	729	1535
9	1877	0	938	746	734	1511
10	1878	0	937	746	733	1567
11	1877	0	935	747	737	1542
12	1877	0	935	746	735	1623
13	1878	0	941	743	733	1751
14	1877	0	942	743	733	1638
15	1877	0	938	746	725	1649
0	1875	0	935	743	727	1611
1	1877	0	931	749	726	1697
2	1878	0	935	745	725	1793
3	1879	0	934	745	721	1769
4	1881	0	935	743	720	1760
5	1878	0	937	745	725	1725
6	1881	0	939	741	729	1798
7	1880	0	937	740	727	1846
8	1881	0	931	746	729	1913
9	1878	0	939	743	722	1905
10	1879	0	935	745	723	1843
11	1879	0	933	745	723	1905
12	1881	0	938	742	733	1817
13	1881	0	935	742	739	1596
14	1882	0	934	747	743	1760
15	1883	0	928	739	745	1717
0	1882	0	927	747	735	1703
1	1885	0	930	747	725	1810
2	1883	0	940	745	727	1616
3	1883	0	938	743	734	1643
4	1883	0	941	748	738	1735
5	1885	0	937	744	737	1773
6	1886	0	935	747	733	1648
7	1886	0	931	739	734	1634
8	1890	0	939	736	734	1695
9	1887	0	944	738	739	1715
10	1886	0	944	737	749	1735
11	1887	0	944	738	752	1718
12	1887	0	944	738	752	1712
13	1888	0	946	741	753	1674
14	1887	0	944	739	749	1668
15	1887	0	939	742	746	1727
0	1888	0	943	740	743	1798
1	1888	0	945	739	745	1778
2	1888	0	947	738	752	1747
3	1887	0	943	743	753	1682
4	1887	0	931	742	752	1566
5	1887	0	927	742	749	1655
6	1888	0	925	742	749	1818
7	1887	0	923	742	746	1743
8	1889	0	927	745	747	1754
9	1891	0	934	752	751	1651
10	1890	0	935	755	752	1712
11	1889	0	942	753	752	1760
12	1889	0	943	752	752	1770
13	1892	0	943	746	751	1769
14	1889	0	945	743	752	1666
15	1888	0	950	740	752	1739
0	1889	0	965	735	754	1789
1	1889	0	944	733	754	1699
2	1894	0	944	734	756	1776
3	1891	0	940	739	754	1502
4	1892	0	928	741	746	1143
5	1889	0	931	749	742	1968
6	1890	0	943	747	749	3767
7	1888	0	946	747	750	3773
8	1890	0	944	749	752	3122
9	1886	0	944	750	753	1036
10	1888	0	944	752	762	1808
11	1884	0	949	752	758	1518
12	1882	0	929	753	752	1555
13	1889	0	925	768	752	1621
14	1883	0	939	754	752	1574
15	1883	0	944	754	762	1605
0	1881	0	946	752	766	1584
1	1885	0	944	752	762	1559
2	1885	0	939	756	752	1582
3	1885	0	944	752	751	1567
4	1883	0	944	750	751	1600
5	1885	0	943	750	752	1630
6	1879	0	943	740	752	1680
7	1884	0	954	746	761	1598
8	1883	0	945	739	757	1664
9	1881	0	944	742	763	1744
10	1883	0	942	746	764	1723
11	1884	0	933	735	759	1795
12	1884	0	927	727	772	1826
13	1881	0	931	739	751	1779
14	1882	0	942	736	758	1807
15	1886	0	944	737	755	1710
0	1883	0	943	737	761	1659
1	1886	0	944	743	765	1775
2	1885	0	941	737	768	1794
3	1883	0	939	741	768	1643
4	1884	0	933	741	765	1648
5	1888	0	935	743	761	1472
6	1883	0	944	746	766	1505
7	1883	0	939	747	759	1569
8	1883	0	939	746	759	1684
9	1883	0	942	746	768	1563
10	1882	0	941	745	768	1557
11	1881	0	942	749	768	1518
12	1881	0	939	747	769	1633
13	1883	0	934	750	765	1670
14	1889	0	943	750	769	1722
15	1884	0	955	750	766	1712
0	1881	0	951	750	770	1676
1	1885	0	946	746	768	1671
2	1882	0	944	749	770	1675
3	1883	0	950	747	770	1735
4	1879	0	954	752	765	1728
5	1887	0	949	752	763	1680
6	1886	0	943	752	768	1657
7	1883	0	940	754	767	1689
8	1882	0	937	753	768	1776
9	1883	0	939	752	771	1706
10	1884	0	940	752	767	1758
11	1886	0	944	752	768	1744
12	1879	0	947	752	770	1824
13	1886	0	924	751	768	1809
14	1881	0	906	754	762	1813
15	1883	0	912	752	759	1759
0	1882	0	926	751	765	1714
1	1879	0	944	747	767	1782
2	1883	0	958	739	768	1904
3	1885	0	970	734	773	1834
4	1881	0	998	720	784	1392
5	1879	0	914	740	767	1398
6	1879	0	892	739	763	3121
7	1881	0	913	741	767	3774
8	1878	0	942	737	763	3775
9	1880	0	958	733	763	1943
10	1879	0	957	738	759	1529
11	1878	0	953	733	761	1919
12	1879	0	927	741	759	1623
13	1879	0	906	743	759	1711
14	1882	0	896	737	768	1741
15	1879	0	853	751	768	1717
0	1885	0	929	753	743	1788
1	1882	0	976	739	771	1776
2	1879	0	1003	745	789	1789
3	1889	0	958	748	775	1787
4	1883	0	933	753	769	1834
5	1882	0	942	752	765	1838
6	1883	0	944	749	771	1893
7	1883	0	937	752	769	1869
8	1881	0	931	751	773	2017
9	1882	0	938	751	777	1890
10	1888	0	942	748	776	1968
11	1878	0	944	750	778	2026
12	1883	0	943	750	774	2089
13	1881	0	944	747	775	2083
14	1880	0	944	749	775	2137
15	1883	0	938	750	777	2087
0	1881	0	934	747	779	2067
1	1879	0	935	749	779	2008
2	1881	0	942	752	770	1943
3	1879	0	944	749	770	1857
4	1879	0	947	752	781	1804
5	1878	0	944	752	769	1776
6	1878	0	947	754	779	1783
7	1887	0	939	753	778	1790
8	1881	0	931	754	779	1682
9	1879	0	930	754	778	1697
10	1886	0	938	757	777	1731
11	1886	0	941	752	780	1729
12	1886	0	944	752	780	1771
13	1878	0	937	751	779	1787
14	1878	0	944	751	779	1802
15	1888	0	944	749	780	1757
0	1878	0	943	752	782	1807
1	1878	0	942	748	779	1794
2	1881	0	940	747	784	1794
3	1886	0	934	746	783	1787
4	1879	0	941	746	782	1760
5	1880	0	941	752	784	1731
6	1880	0	944	746	784	1787
7	1883	0	941	750	782	1726
8	1885	0	941	747	784	1761
9	1879	0	935	746	778	1713
10	1879	0	943	749	779	1759
11	1887	0	944	751	779	1763
12	1881	0	943	746	781	1783
13	1878	0	942	747	784	1750
14	1881	0	953	752	781	1765
15	1881	0	954	748	785	1717
0	1883	0	944	753	761	1714
1	1881	0	913	752	773	1693
2	1879	0	942	747	783	1728
3	1882	0	934	742	784	1718
4	1880	0	957	752	767	1501
5	1878	0	926	742	785	1047
6	1880	0	903	736	783	2441
7	1883	0	912	750	763	3774
8	1881	0	980	752	777	3773
9	1881	0	929	746	771	2593
10	1879	0	925	743	780	1013
11	1885	0	937	735	784	1818
12	1879	0	912	721	812	1471
13	1887	0	946	730	790	1520
14	1881	0	944	752	773	1602
15	1880	0	947	754	765	1552
0	1882	0	961	761	757	1556
1	1879	0	927	756	783	1584
2	1886	0	943	761	757	1607
3	1886	0	941	752	775	1590
4	1881	0	933	752	774	1611
5	1881	0	934	752	767	1624
6	1883	0	944	747	772	1691
7	1879	0	938	736	784	1661
8	1882	0	927	729	791	1694
9	1881	0	944	747	770	1694
10	1880	0	925	750	767	1795
11	1879	0	924	747	770	1810
12	1882	0	894	743	784	1847
13	1882	0	935	753	782	1835
14	1878	0	955	763	779	1888
15	1884	0	951	758	778	1872
0	1883	0	944	757	770	1849
1	1879	0	942	755	768	1821
2	1886	0	929	750	772	1792
3	1878	0	931	752	769	1686
4	1881	0	951	751	771	1687
5	1879	0	945	752	770	1659
6	1882	0	932	742	783	1664
7	1881	0	935	747	775	1622
8	1883	0	944	747	774	1558
9	1882	0	937	746	779	1607
10	1881	0	932	742	775	1609
11	1888	0	942	747	779	1595
12	1882	0	956	749	784	1600
13	1882	0	944	741	783	1646
14	1882	0	939	747	775	1648
15	1882	0	926	746	775	1619
0	1879	0	939	743	781	1645
1	1881	0	939	747	784	1648
2	1888	0	924	746	790	1669
3	1882	0	906	743	805	1648
4	1881	0	970	743	759	1595
5	1888	0	988	742	778	1658
6	1883	0	954	751	781	1586
7	1879	0	937	749	782	1601
8	1882	0	939	751	786	1623
9	1883	0	941	752	784	1641
10	1889	0	941	752	784	1616
11	1884	0	943	752	781	1600
12	1883	0	929	753	780	1630
13	1882	0	933	752	782	1645
14	1883	0	940	753	784	1627
15	1887	0	944	752	782	1585
0	1885	0	946	752	784	1618
1	1890	0	944	752	785	1648
2	1886	0	933	753	784	1680
3	1887	0	935	753	783	1661
4	1883	0	941	752	777	1711
5	1883	0	944	752	782	1664
6	1883	0	944	750	783	1643
7	1883	0	944	752	781	1623
8	1885	0	945	751	783	1627
9	1882	0	944	749	785	1628
10	1883	0	934	747	784	1549
11	1882	0	925	750	782	1091
12	1883	0	924	752	784	1749
13	1886	0	928	750	782	3600
14	1879	0	933	751	775	3777
15	1881	0	945	749	778	3536
0	1884	0	960	752	784	959
1	1882	0	954	752	785	1677
2	1884	0	942	753	782	1546
3	1883	0	923	752	781	1427
4	1883	0	935	756	775	1546
5	1884	0	988	752	759	1497
6	1882	0	977	745	784	1500
7	1879	0	950	752	781	1488
8	1879	0	938	747	777	1513
9	1877	0	902	755	768	1520
10	1881	0	897	759	766	1564
11	1879	0	942	745	749	1555
12	1879	0	975	750	754	1598
13	1877	0	939	759	761	1615
14	1877	0	933	752	761	1641
15	1878	0	933	752	756	1611
0	1875	0	928	751	753	1655
1	1878	0	912	757	765	1681
2	1878	0	944	753	755	1729
3	1875	0	912	750	752	1765
4	1881	0	928	752	758	1807
5	1883	0	934	752	759	1793
6	1877	0	944	750	767	1791
7	1878	0	942	741	757	1771
8	1884	0	897	752	750	1764
9	1878	0	904	752	767	1689
10	1883	0	918	742	750	1683
11	1883	0	900	759	768	1615
12	1878	0	934	752	763	1625
13	1879	0	970	747	762	1627
14	1881	0	978	746	763	1637
15	1882	0	966	749	759	1601
0	1879	0	971	750	778	1615
1	1882	0	962	748	777	1623
2	1879	0	955	748	777	1663
3	1879	0	944	752	781	1601
4	1880	0	941	749	773	1630
5	1882	0	933	751	779	1621
6	1882	0	938	759	779	1627
7	1879	0	944	755	770	1602
8	1886	0	951	752	778	1642
9	1882	0	949	752	781	1616
10	1882	0	944	751	784	1626
11	1885	0	939	751	783	1612
12	1881	0	935	752	774	1642
13	1882	0	941	752	784	1627
14	1882	0	944	751	784	1642
15	1885	0	944	749	786	1619
0	1885	0	944	747	784	1631
1	1882	0	946	749	781	1619
2	1881	0	940	750	774	1643
3	1879	0	937	751	774	1610
4	1887	0	935	747	773	1643
5	1879	0	943	751	777	1648
6	1883	0	944	752	775	1651
7	1887	0	941	752	783	1623
8	1879	0	943	749	775	1648
9	1882	0	942	747	784	1642
10	1883	0	936	748	784	1674
11	1882	0	941	752	785	1643
12	1887	0	944	752	782	1718
13	1883	0	944	751	775	1633
